AIRO_ID,Roll_No,Off_Name,Add_1,Add_2,Add_3,Add_4,County,Ethos,Island,DEIS,Gaeltacht,M_13_14,F_13_14,T_13_14,xcoord,ycoord,Long,Lat,Sex
2723,19874T,SCOIL NA TOIRBHIRTE,PRESENTATION CONVENT NS,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,57,164,221,213043.0,158926.0,-7.807119999999999,52.6814,Mixed
2724,19937R,GAELSCOIL AONACH,BOTHAR NAOMH CHONLAIN,AONACH URMHUMHAN,CO THIOBRAID ARANN,,Tipperary,CATHOLIC,N,N,N,110,113,223,186053.0,179740.0,-8.207130000000001,52.8684,Mixed
2725,19968F,GAELSCOIL DURLAS EILE,DURLAS,CO TIOBRAID ARAINN,,,Tipperary,CATHOLIC,N,N,N,119,109,228,211959.0,158654.0,-7.823160000000001,52.678999999999995,Mixed
2726,20062K,SCOIL MHUIRE,BORRISOKANE,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,54,58,112,191402.0,193448.0,-8.12805,52.9917,Mixed
2727,00606M,MONARD N S,MONARD,SOLOHEAD,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,32,30,62,184817.0,139927.0,-8.22365,52.5106,Mixed
2728,01285A,TIPPERARY JNR BN S,TIPPERARY,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,122,0,122,189264.0,136269.0,-8.15803,52.4778,Male
2729,01862M,TIPPERARY G N S,ST.MICHAEL'S ST,TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,0,171,171,189225.0,136222.0,-8.1586,52.4774,Female
2730,02237R,DUALLA N S,DUALLA,CASHEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,38,40,78,212505.0,143370.0,-7.81567,52.5416,Mixed
2731,02670I,SAN ISADOIR,BOTHAR LEATHAN,CASHEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,45,62,107,207316.0,146733.0,-7.89208,52.5719,Mixed
2732,04075E,MOYGLASS N S,MOYGLASS,FETHARD,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,61,62,123,219869.0,141792.0,-7.707210000000001,52.5272,Mixed
2733,04620D,THOMASTOWN N S,THOMASTOWN,GOLDEN CASHEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,45,43,88,198571.0,137986.0,-8.02104,52.4934,Mixed
2734,05144C,NEW INN B N S,CASHEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,46,0,46,207925.0,132120.0,-7.88345,52.4406,Male
2735,06789H,LISRONAGH N S,LISRONAGH,CLONMEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,54,39,93,220182.0,129558.0,-7.70334,52.4173,Mixed
2736,07048Q,MOHOBER N S,MOHOBER,MULLINAHONE,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,12,15,27,233885.0,145355.0,-7.500319999999999,52.5585,Mixed
2737,07245S,CULLEN N S,CULLEN,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,16,4,20,181186.0,140012.0,-8.27714,52.5113,Mixed
2738,07358I,S N SCEICHIN A RINCE,AN CHUIRT DOITE,AN CHATHAIR,CO THIOBRAID ARANN,,Tipperary,CATHOLIC,N,N,N,26,17,43,189883.0,117212.0,-8.14834,52.3066,Mixed
2739,08316U,NEWTOWN N S,NEWTOWN,SOLOHEAD,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,19,11,30,187873.0,140645.0,-8.17866,52.5171,Mixed
2740,09432E,ST JOSEPHS PRIMARY SCHOOL,Murgasty Road,Tipperary Town,Tipperary,,Tipperary,CATHOLIC,N,N,N,6,159,165,189019.0,136403.0,-8.16164,52.479,Mixed
2741,09967U,UPPER NEWTOWN N S,UPPER NEWTOWN,CARRICK ON SUIR,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,32,26,58,241324.0,128023.0,-7.39277,52.4023,Mixed
2742,10120P,S N MHUIRE NA TROCAIRE,CAHIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,66,223,289,205544.0,124699.0,-7.918589999999999,52.3739,Mixed
2743,10533R,BALLYDREHID N S,CAHIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,27,14,41,202408.0,128401.0,-7.96461,52.4072,Mixed
2744,11453B,LISNAMROCK N S,COALBROOK,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,45,22,67,228060.0,151216.0,-7.585719999999999,52.6115,Mixed
2745,11470B,SLIEVEARDAGH N S,THE COMMONS,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,25,26,51,230914.0,152695.0,-7.5434399999999995,52.6247,Mixed
2746,11605V,ROSEGREEN N S,CNOCAN AN TEAMPAIL,ROSEGREEN,CASHEL CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,83,67,150,211509.0,135135.0,-7.83063,52.4676,Mixed
2747,11872V,CLOCHAR NA TOIRBHIRTE,PRESENTATION CONVENT,CARRICK ON SUIR,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,82,248,330,240142.0,121921.0,-7.41087,52.3475,Mixed
2748,12180U,PRESENTATION PRIMARY SCHOOL,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,52,215,267,219261.0,121851.0,-7.71732,52.348,Mixed
2749,12349L,S N MUIRE NA NAINGEAL,CLOCHAR NA CARTHANACHTA,SRAID MORTUIN,CLUAIN MEALA,CO. THIOBRAID ARANN,Tipperary,CATHOLIC,N,N,N,41,395,436,220193.0,122492.0,-7.7036,52.3537,Mixed
2750,13210I,ST JOSEPHS NATIONAL SCHOOL,BALLINGARRY,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,Y,N,42,29,71,231082.0,148720.0,-7.541339999999999,52.589,Mixed
2751,13404V,Scoil Mhuire Gan Smál,NEW INN,CASHEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,31,78,109,208100.0,132313.0,-7.88087,52.4423,Mixed
2752,13678M,KILLURNEY N S,BALLYPATRICK,CLONMEL,CO. TIPPERARY,,Tipperary,CATHOLIC,N,N,N,25,26,51,226876.0,127215.0,-7.60513,52.3959,Mixed
2753,13847J,HOLLYFORD N S,HOLLYFORD,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,22,27,49,191891.0,153068.0,-8.119769999999999,52.6289,Mixed
2754,14008S,S N BHRIDE,DUN NA SCIATH,CURRAGHPOOR,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,50,41,91,194220.0,141521.0,-8.08517,52.5251,Mixed
2755,14181J,POULICAPPLE N S,CALLAN,CO KILKENNY,,,Tipperary,CATHOLIC,N,N,N,34,25,59,238378.0,138857.0,-7.434819999999999,52.4998,Mixed
2756,14426N,KNOCKAVILLA N S,DUNDRUM,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,74,71,145,199788.0,143651.0,-8.00313,52.5443,Mixed
2757,14791N,CAPPAWHITE N S,CAPPAWHITE,CO TIPPERARY,,,Tipperary,CATHOLIC,N,Y,N,46,49,95,188886.0,148031.0,-8.16398,52.5835,Mixed
2758,15008A,SHRONELL N S,LATTIN,TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,31,30,61,183055.0,135421.0,-8.24938,52.4701,Mixed
2759,15157R,MOUNT BRUIS N S,MOUNT BRUIS,TIPPERARY TOWN,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,26,45,71,184430.0,132458.0,-8.229,52.4435,Mixed
2760,15299O,GAILE N S,HOLYCROSS,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,Y,N,21,15,36,209043.0,150170.0,-7.866510000000001,52.6028,Mixed
2761,15362S,S N MICHIL NAOFA,MULLINAHONE,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,Y,N,51,69,120,233952.0,140349.0,-7.49984,52.5136,Mixed
2762,15970S,BALLYTARSNA N S,CASHEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,45,40,85,211035.0,147459.0,-7.8372,52.5784,Mixed
2763,16059W,EMLY N S,EMLY,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,49,38,87,176387.0,134695.0,-8.34745,52.4633,Mixed
2764,16077B,ARDFINNAN N S,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,109,121,230,208169.0,117456.0,-7.88022,52.3088,Mixed
2765,16111V,KILLUSTY N S,FETHARD,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,22,21,43,224932.0,133165.0,-7.63325,52.4495,Mixed
2766,16725K,S N MHUIRE NA MBRAITHRE,CARRICK ON SUIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,185,0,185,239936.0,122111.0,-7.413869999999999,52.3492,Male
2767,16728Q,ST MARYS N S,IRISHTOWN,CLONMEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,205,1,206,219667.0,122309.0,-7.71134,52.3521,Mixed
2768,16729S,ST PETER AND PAUL,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,Y,N,272,0,272,220456.0,122785.0,-7.699730000000001,52.3564,Male
2769,17114J,S N AN GHABHAILIN,CASHEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,50,38,88,201508.0,138579.0,-7.97779,52.4987,Mixed
2770,17140K,S N BAILE SLUAGH,THURLES,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,30,5,35,226553.0,154026.0,-7.60774,52.6369,Mixed
2771,17276M,SCOIL NA MBRAITHRE,TIPPERARY,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,193,0,193,188934.0,136279.0,-8.16288,52.4779,Male
2772,17332T,ST MARYS PAROCHIAL SCHOOL,CLONMEL,CO. TIPPERARY.,,,Tipperary,CHURCH OF IRELAND,N,N,N,18,15,33,219501.0,122472.0,-7.713760000000001,52.3536,Mixed
2773,17486A,S N CLEIREACHAIN,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,98,88,186,216688.0,128736.0,-7.754739999999999,52.41,Mixed
2774,17511T,S N BAILE AN IUBHAIR,THURLES,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,15,23,38,216267.0,146056.0,-7.76008,52.5657,Mixed
2775,17542H,S N RATH CHAOMHGHIN,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,58,65,123,214780.0,124598.0,-7.782960000000001,52.3728,Mixed
2776,17580P,S N GORT NA HUAIGHE,THURLES,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,56,66,122,226882.0,158221.0,-7.602539999999999,52.6746,Mixed
2777,17620B,S N ROIS MHOIR,CLONOULTY,GOOLDS CROSS,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,43,30,73,199780.0,151660.0,-8.00325,52.6163,Mixed
2778,17621D,S N AN BHEALAIGH,CLONOULTY,CASHEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,17,8,25,201163.0,148659.0,-7.9828399999999995,52.5893,Mixed
2779,17665A,S N GLEANN GUAIL,THURLES,CO TIPPERARY,,,Tipperary,CATHOLIC,N,Y,N,22,21,43,224553.0,151950.0,-7.63744,52.6183,Mixed
2780,17694H,S N CHLUAININ,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,34,54,88,227435.0,135962.0,-7.5962,52.4745,Mixed
2781,17779P,POWERSTOWN N S,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,175,140,315,222956.0,124494.0,-7.662910000000001,52.3716,Mixed
2782,17783G,S N CHUIRT DOIGHTE,CAHIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,25,28,53,194727.0,117777.0,-8.07732,52.3117,Mixed
2783,17799V,S N NA HAILLE,AN MHOIN ARD,CO TIOBRAD ARANN,,,Tipperary,CATHOLIC,N,N,N,48,44,92,185715.0,144897.0,-8.21064,52.5553,Mixed
2784,18062V,S N AN GRAINSEACH,CLONMEL,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,83,102,185,212021.0,120782.0,-7.82362,52.3386,Mixed
2785,18085K,BALLYNEALE N S,CARRICK ON SUIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,46,39,85,236403.0,124836.0,-7.4654300000000005,52.373999999999995,Mixed
2786,18326G,S N NAOMH PADRAIG,CILL CHAIS,CLONMEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,37,38,75,231533.0,128092.0,-7.536630000000001,52.4035,Mixed
2787,18459C,SCOIL MHUIRE,CILL MHEANMAN,MULLINAHONE THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,23,19,42,233747.0,137247.0,-7.50318,52.4857,Mixed
2788,18486F,S N CILL SIOLAIN,CILL SIOLAIN,CLONMEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,81,53,134,228550.0,123562.0,-7.58085,52.363,Mixed
2789,18501V,GRANGEMOCKLER NS,CARRICK ON SUIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,47,43,90,235938.0,132749.0,-7.4714100000000006,52.4451,Mixed
2790,18512D,St Francis National School,GARRYSHANE,Donohill,Co Tipperary,,Tipperary,CATHOLIC,N,N,N,18,10,28,190520.0,143114.0,-8.13973,52.5394,Mixed
2791,18528S,ANNACARTY N S,ANNACARTY,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,34,48,82,192428.0,146050.0,-8.11168,52.5658,Mixed
2792,18538V,SCOIL MHUIRE,CAISLEAN NUA,CLONMEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,60,61,121,213140.0,113287.0,-7.80749,52.2712,Mixed
2793,18582B,BALLYLOOBY N S,CAHIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,79,79,158,201015.0,119350.0,-7.985110000000001,52.3259,Mixed
2794,18716T,CAHIR B N S,CAHIR,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,159,0,159,205468.0,124799.0,-7.9197,52.3748,Male
2795,19294B,LISVERNANE N S,GALBALLY,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,53,39,92,184652.0,128877.0,-8.22557,52.4113,Mixed
2796,19305D,TANKERSTOWN N S,TANKERSTOWN,BANSHA,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,48,48,96,199233.0,129697.0,-8.01127,52.4189,Mixed
2797,19356U,KILLENAULE N S,KILLENAULE,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,Y,N,87,75,162,222062.0,146545.0,-7.674580000000001,52.5698,Mixed
2798,19421F,KILROSS NS,KILROSS,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,7,7,14,181010.0,131350.0,-8.27924,52.4334,Mixed
2799,19540N,CLOGHEEN CENTRAL N S,CLOGHEEN,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,40,29,69,200722.0,113139.0,-7.98942,52.2701,Mixed
2800,19645E,ST OLIVER PLUNKETTS NS,HEYWOOD RD,CLONMEL,CO TIPPERARY,,Tipperary,CATHOLIC,N,Y,N,202,189,391,219361.0,123191.0,-7.7157800000000005,52.3601,Mixed
2801,19689B,BANSHA N S,BANSHA,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,35,33,68,195589.0,132860.0,-8.06488,52.4473,Mixed
2802,19690J,CLONOULTY CENTRAL N S,GOOLDS CROSS,CO TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,28,35,63,202827.0,150098.0,-7.95827,52.6022,Mixed
2803,19692N,ST JOHN THE BAPTIST,OLD ROAD,CASHEL,CO. TIPPERARY,,Tipperary,CATHOLIC,N,N,N,0,286,286,207844.0,139798.0,-7.884460000000001,52.5096,Female
2804,19696V,CASHEL DEANERY,CASHEL,CO TIPPERARY,,,Tipperary,CHURCH OF IRELAND,N,N,N,21,18,39,207844.0,139737.0,-7.884460000000001,52.5091,Mixed
2805,19879G,NAOMH PADRAIG  JUNIOR,DRANGAN,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,32,20,52,228024.0,140693.0,-7.58714,52.516999999999996,Mixed
2806,19880O,NAOMH PADRAIG  SENIOR,DRANGAN,THURLES,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,29,29,58,228036.0,140678.0,-7.58696,52.5168,Mixed
2807,20007C,GAELSCOIL CHLUAIN MEALA,"BAILE GAELACH,","CLUAIN MEALA,",CO. THIOBRAID ARANN,,Tipperary,CATHOLIC,N,N,N,105,113,218,219595.0,122262.0,-7.7124,52.3517,Mixed
2808,20027I,GAELSCOIL THIOBRAID ARANN,MORGAISTE,BAILE THIOBRAID ARANN,CO. THIOBRAID ARANN,,Tipperary,CATHOLIC,N,N,N,39,33,72,189873.0,135546.0,-8.14904,52.4713,Mixed
2809,20085W,GAELSCOIL CHARRAIG NA SIUIRE,C/O CARRICK UTD FOOTBALL CLUB,COOLNAMUCK ROAD,CARRICK-ON-SUIR,COUNTY TIPPERARY,Tipperary,CATHOLIC,N,N,N,88,90,178,239147.0,121472.0,-7.42553,52.3436,Mixed
2810,20129Q,SCOIL TEAMPALL TOINNE,BALLYPOREEN,CAHIR,CO TIPPERARY,,Tipperary,CATHOLIC,N,N,N,51,49,100,193421.0,113221.0,-8.09639,52.2708,Mixed
2811,20155R,ST JOHN THE BAPTIST BOYS SCHOOL,CASHEL,CO. TIPPERARY,,,Tipperary,CATHOLIC,N,N,N,232,0,232,207840.0,139836.0,-7.884519999999999,52.5099,Male
2812,20355C,Holy Trinity National School,Rocklow Road,Fethard,Co Tipperary,,Tipperary,CATHOLIC,N,N,N,107,100,207,220517.0,135271.0,-7.6980699999999995,52.4686,Mixed
2813,12007G,OUR LADY OF GOOD COUNSEL GNS,FERRYBANK,WATERFORD,,,Waterford,CATHOLIC,N,N,N,0,210,210,261367.0,112927.0,-7.10105,52.2647,Female
2814,12535I,S N URSULA NAOFA,URSULINE CONVENT,WATERFORD,,,Waterford,CATHOLIC,N,N,N,0,699,699,260616.0,110931.0,-7.1124,52.2469,Female
2815,15046I,ST STEPHENS N S,WATERFORD,CO WATERFORD,,,Waterford,CATHOLIC,N,Y,N,417,0,417,260522.0,112313.0,-7.11353,52.2593,Male
2816,16976M,S N DEAGLAN,PORTLAIRGE,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,439,0,439,261069.0,111714.0,-7.105630000000001,52.2539,Male
2817,17351A,S N NAOMH MHUIRE,BAILE MHIC GONAIR,PORTLAIRGE,,,Waterford,CATHOLIC,N,N,N,387,282,669,263875.0,108569.0,-7.06513,52.2253,Mixed
2818,18235D,S N MUIRE AN PORT MOR,PORTLAIRGE,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,222,0,222,261558.0,113278.0,-7.09818,52.2679,Male
2819,18462O,SCOIL LORCAIN BNS,BALLYTRUCKLE,WATERFORD,,,Waterford,CATHOLIC,N,Y,N,370,0,370,261114.0,110476.0,-7.1051899999999995,52.2427,Male
2820,18509O,AN TEAGHLAIGH NAOFA,CLOCHAR NA TROCAIRE,PORT LAIRGE,,,Waterford,CATHOLIC,N,Y,N,0,304,304,259817.0,112347.0,-7.12385,52.2597,Female
2821,18681D,CHRIST CHURCH N S,LOWER NEWTOWN,WATERFORD,CO WATERFORD,,Waterford,CHURCH OF IRELAND,N,N,N,65,59,124,261129.0,111617.0,-7.104769999999999,52.253,Mixed
2822,18689T,OUR LADY OF MERCY SENIOR P.S.,MILITARY ROAD,WATERFORD,,,Waterford,CATHOLIC,N,Y,N,0,313,313,259837.0,112385.0,-7.12355,52.26,Female
2823,18793O,SC NAOMH EOIN LE DIA,PASSAGE ROAD,WATERFORD,,,Waterford,CATHOLIC,N,N,N,0,260,260,261230.0,111414.0,-7.103330000000001,52.2511,Female
2824,19511G,ST SAVIOURS NS,BALLYBEG,WATERFORD CITY,,,Waterford,CATHOLIC,N,Y,N,146,146,292,258412.0,110092.0,-7.144819999999999,52.2396,Mixed
2825,19853L,GAELSCOIL PHORT LAIRGE,BAILE MHIC GONAIR,PORT LAIRGE,,,Waterford,CATHOLIC,N,N,N,103,111,214,264115.0,109003.0,-7.061539999999999,52.2292,Mixed
2826,19947U,MOUNT SION CBS N S,BARRACK STREET,WATERFORD,,,Waterford,CATHOLIC,N,Y,N,290,0,290,260304.0,111916.0,-7.116789999999999,52.2558,Male
2827,19955T,Presentation Primary School,Slievekeale Road,WATERFORD,,,Waterford,CATHOLIC,N,Y,N,8,386,394,259708.0,111706.0,-7.125560000000001,52.2539,Mixed
2828,20050D,GAELSCOIL NA NDEISE,BOTHAR GRASTA DE,PORT LAIRGE,,,Waterford,CATHOLIC,N,N,N,119,113,232,259502.0,112676.0,-7.128410000000001,52.2627,Mixed
2829,20143K,WATERPARK  N S,PARK ROAD,WATERFORD,,,Waterford,CATHOLIC,N,N,N,135,102,237,261438.0,111964.0,-7.10018,52.2561,Mixed
2830,20160K,WATERFORD EDUCATE TOGETHER NS,MORRISSONS AVENUE,TYCOR,WATERFORD CITY,,Waterford,MULTI DENOMINATIONAL,N,N,N,128,84,212,259554.0,112018.0,-7.12776,52.2568,Mixed
2831,20219R,ST PAULS B N S,LISDUGGAN,CO WATERFORD,,,Waterford,CATHOLIC,N,Y,N,231,0,231,259245.0,111150.0,-7.132439999999999,52.248999999999995,Male
2832,01395H,AGLISH N S,CAPPOQUIN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,56,46,102,212182.0,91221.0,-7.822310000000001,52.0729,Mixed
2833,01711O,S N CILL ROSANTA,CILL MHIC THOMAIS,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,59,53,112,231318.0,103150.0,-7.542110000000001,52.1794,Mixed
2834,01767S,S N NA CROISE NAOFA,STRADBALLY,KILMACTHOMAS,CO WATERFORD,,Waterford,CATHOLIC,N,N,N,13,0,13,236540.0,98696.0,-7.466239999999999,52.138999999999996,Male
2835,02889O,S N AN CHLAIS MHOR,CHLAIS MOR,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,49,48,97,212490.0,84286.0,-7.81808,52.0106,Mixed
2836,05548D,SN BAILE MHIC AIRT,BAILE MHIC AIRT,AN RINN,CO PHORT LAIRGE,,Waterford,CATHOLIC,N,N,Y,28,40,68,224776.0,83861.0,-7.63916,52.0064,Mixed
2837,07441S,BALLYCURRANE N S,CLASHMORE,YOUGHAL,CO WATERFORD,,Waterford,CATHOLIC,N,N,N,20,17,37,215693.0,84031.0,-7.771439999999999,52.0082,Mixed
2838,07737Q,VILLIERSTOWN N S,CAPPOQUIN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,17,25,42,210587.0,92859.0,-7.84553,52.0877,Mixed
2839,11969N,CARRICKBEG N S,CARRICK ON SUIR,CO TIPPERARY,,,Waterford,CATHOLIC,N,N,N,59,41,100,240685.0,120116.0,-7.4031199999999995,52.3313,Mixed
2840,13020D,OUR LADY OF MERCY N S,STRADBALLY,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,9,29,38,236565.0,98491.0,-7.4659,52.1372,Mixed
2841,13635R,BALLYDUFF N S,KILMEADEN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,115,99,214,249995.0,109165.0,-7.26817,52.2321,Mixed
2842,14164J,S N LIOS MOR MOCHUDA,LIOS MOR,CO WATERFORD,,,Waterford,CHURCH OF IRELAND,N,N,N,26,25,51,204835.0,98602.0,-7.92937,52.1394,Mixed
2843,14568K,KILLEA BOYS N S,DUNMORE EAST,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,104,0,104,268097.0,101910.0,-7.004689999999999,52.1649,Male
2844,14679T,S N BAILE BUILEARAIGH,BAILE BUILEARAIGH,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,114,110,224,256072.0,108179.0,-7.17939,52.2226,Mixed
2845,14989L,PASSAGE EAST N S,PASSAGE EAST,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,50,48,98,270154.0,109324.0,-6.973089999999999,52.2313,Mixed
2846,15318P,GLENBEG N S,DUNGARVAN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,69,60,129,222111.0,90914.0,-7.677510000000001,52.0699,Mixed
2847,15540Q,BALLYDUFF B 2 N S,BALLYDUFF,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,70,65,135,196552.0,98851.0,-8.05037,52.1416,Mixed
2848,15963V,RATHGORMACK B N S,CARRICK ON SUIR,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,71,61,132,234165.0,117213.0,-7.499060000000001,52.3056,Mixed
2849,16732H,SCOIL NAOMH SEOSAMH,DUNGARVAN,CO WATERFORD,,,Waterford,CATHOLIC,N,Y,N,134,0,134,225896.0,92887.0,-7.622160000000001,52.0874,Male
2850,16748W,S N NA CILLE,CILL MHIC THOMAIS FHINN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,74,76,150,245584.0,102943.0,-7.33357,52.1765,Mixed
2851,16818R,SN NA LEANAI,AN RINN,DUN GARBHAN,CO PHORT LAIRGE,,Waterford,CATHOLIC,N,N,Y,42,33,75,228230.0,88584.0,-7.58846,52.0486,Mixed
2852,16950R,S N AN CARRAIG LIATH,DUNGARBHAN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,52,35,87,222000.0,94055.0,-7.67893,52.0981,Mixed
2853,17133N,S N AN BAILE NUA,CILL MHIC THOMAIS FHINN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,54,50,104,241753.0,107876.0,-7.38897,52.2212,Mixed
2854,17159I,S N AN GARRAIN BHAIN,DUNGARBHAIN,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,105,88,193,229837.0,95828.0,-7.5644,52.1137,Mixed
2855,17295Q,S N NA RINNE,AN RINN,DUN GARBHAN,CO PHORT LAIRGE,,Waterford,CATHOLIC,N,N,Y,50,58,108,229160.0,88487.0,-7.574910000000001,52.0477,Mixed
2856,17522B,KNOCKANORE N S,KNOCKANORE,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,40,43,83,207470.0,89051.0,-7.891089999999999,52.0535,Mixed
2857,17525H,Light of Christ National School,DUNMORE EAST,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,0,116,116,268654.0,100614.0,-6.996810000000001,52.1532,Female
2858,17535K,FIONNABHAIR N S,FIONNABHAIR,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,108,101,209,252742.0,101301.0,-7.229189999999999,52.1611,Mixed
2859,17536M,S N DUN AILL,TRAMOR,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,64,56,120,250458.0,102600.0,-7.26237,52.173,Mixed
2860,17570M,S N NA BHFIODH,CILL MHIC THOMAIS,CO WATERFORD,,,Waterford,CATHOLIC,N,N,N,33,20,53,237164.0,107736.0,-7.4561399999999995,52.2202,Mixed
2861,17643N,S N CILL BHRIAIN,BALLINAMULT,CLONMEL,CO WATERFORD,,Waterford,CATHOLIC,N,N,N,11,9,20,223573.0,104395.0,-7.65526,52.191,Mixed
2862,17997C,ST MARYS N S GRANGE,GRANGE,YOUGHAL,CO CORK,,Waterford,CATHOLIC,N,N,N,35,29,64,217661.0,81026.0,-7.74293,51.9811,Mixed
2863,18048E,S N NAOMH DEAGLAN,ARD MOR,CO PORTLAIRGE,,,Waterford,CATHOLIC,N,N,N,52,52,104,218527.0,77654.0,-7.7305,51.9508,Mixed
2864,18077L,S N CNOC MACHAN,BUN MACHAN,CO WATERFORD,,,Waterford,CATHOLIC,N,Y,N,18,5,23,243800.0,99226.0,-7.360130000000001,52.1433,Mixed
